id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
634034415859730813,Flott ettroms leilighet ved sjøen på Malmøya,86994351,Linda Støle,,Nordstrand,59.862324,10.751285,Entire home/apt,2100,1,0,,,1,69,0,
634434395257749093,Romslig og pen sentrumsnær leilighet,53393727,Sunniva,,Gamle Oslo,59.907322,10.774935,Entire home/apt,1700,5,3,2022-07-30,1.00,1,2,3,
634578938665778579,Supersentral toppleilighet med takterasse,94303635,Sheri,,Gamle Oslo,59.908653,10.76772,Entire home/apt,1800,2,29,2022-08-29,7.70,2,0,29,
634724265420634551,Romslig leilighet i grønne omgivelser,453466560,Elise,,Alna,59.928627,10.870486,Entire home/apt,626,2,7,2022-08-14,2.88,1,88,7,
634760529652458836,Koselig leilighet sentralt på Torshov,84333019,Irmelin,,Sagene,59.93284,10.76579,Entire home/apt,1500,3,3,2022-07-03,0.92,1,54,3,
634780571395039712,Lovely 2 bedrooms flat in the basement,447308250,Iqra,,Søndre Nordstrand,59.83385,10.80878,Entire home/apt,599,3,0,,,1,77,0,
634801859967181350,Newly renovated designer apartment,62776739,Aksel,,Frogner,59.91892,10.71008,Entire home/apt,1990,3,1,2022-06-26,0.33,1,325,1,
635162738805376956,Large 3 bedroom apartment in a great location,4726691,Robert,,Grünerløkka,59.918831,10.76422,Entire home/apt,950,25,0,,,1,0,0,
635187225895727501,"Nydelig leilighet i Bydel Bjerke, 3 soverom",323334152,Piotr,,Bjerke,59.94249,10.8457,Entire home/apt,1300,3,3,2022-07-31,1.43,1,266,3,
635187335770941042,"Central, modern, clean, peaceful, safe.",44929768,Dawn,,Frogner,59.91424,10.72459,Private room,1286,1,0,,,2,17,0,
635215368738758221,Cosy loft apartment in the heart of Oslo,9648187,Lia,,St. Hanshaugen,59.91678,10.75301,Entire home/apt,840,4,1,2022-07-20,0.45,1,92,1,
635305816533560879,Sentral hjørneleilighet med balkong,347025422,Elise,,Sagene,59.94332,10.77721,Entire home/apt,1200,2,3,2022-07-17,1.10,1,82,3,
635323934862817089,Familievennlig. 12 min m/metro til byen. Parkering,160626321,Jorunn,,Vestre Aker,59.952278,10.65021,Entire home/apt,1286,2,7,2022-09-04,2.31,1,12,7,
635395292538581503,Appartment in Nydalen with large & sunny terrace,30368504,Charlotte,,Sagene,59.9447,10.76711,Entire home/apt,1643,2,10,2022-09-18,3.16,1,37,10,
635419283804681679,"Privat rom, felles kjøkken & bad, 2-3 min til buss",458910357,Camilla Hansen,,Østensjø,59.868031,10.833068,Private room,579,1,21,2022-09-05,5.48,5,177,21,
635440490825652431,Nydelig leilighet med parkering ved Hellerudsletta,461079773,Najib,,Grorud,59.980835,10.942982,Entire home/apt,1500,1,51,2022-09-11,12.86,1,1,51,
635453250943796756,Loftsstudio located very central in Oslo Frogner!,127654209,Sarah,,Frogner,59.91546,10.71743,Entire home/apt,1229,1,25,2022-09-22,6.30,1,237,25,
635488319499159492,Flott og romslig familiebolig på Ekeberg,350197964,Shaveta,,Nordstrand,59.89725,10.79224,Entire home/apt,3200,7,1,2022-08-06,0.60,1,0,1,
635499952948948818,Grønn lunge i Oslo- meget barnevennlig,6637744,Karen,,Ullern,59.92853,10.67427,Entire home/apt,1800,1,5,2022-08-06,1.35,1,341,5,
635532694233806524,Nydelig leilighet ved Youngstorget,272520284,Knut,,St. Hanshaugen,59.91932,10.74589,Entire home/apt,1300,7,1,2022-08-01,0.55,1,159,1,
635570910850077713,Lovely bedroom central  in Grünerløkka,457928582,Falah,,Grünerløkka,59.92103,10.77032,Private room,814,1,22,2022-09-07,5.69,1,54,22,
635942095903688925,"Leilighet i rolig borettslag, sentrumsnært.",171787458,Øyvind Fassbender,,Gamle Oslo,59.91655,10.80982,Entire home/apt,790,2,5,2022-09-17,1.43,1,3,5,
635999015283450166,Live on the roof of Oslo city center,53896179,Kenneth,,Gamle Oslo,59.912174,10.76414,Entire home/apt,1908,1,19,2022-09-18,6.40,1,300,19,
636053012877953767,Lovely 1 bedroom apartment in nice neighborhood,8451963,Veronica,,Sagene,59.94422,10.75774,Entire home/apt,1500,2,2,2022-08-21,1.46,1,6,2,
636136708792903535,2 Roms Sentralt på Alexander Kiellands Plass,34774502,Magnus,,St. Hanshaugen,59.92874,10.75007,Entire home/apt,1050,7,1,2022-09-09,1,1,340,1,
636197638386596202,Seafront luxury apartment in Oslo,84844505,Morten Og Hege Marie,,Gamle Oslo,59.90361,10.755239,Entire home/apt,5000,2,3,2022-09-16,0.84,2,293,3,
636596540153047743,Cosy apartment in exclusive with ocean view l,424143841,Fredrik,,Gamle Oslo,59.902122,10.754495,Entire home/apt,1600,7,0,,,1,128,0,
636621326762489797,Koselig rekkehus gratis parkering og barnevennlig,42677745,Tonje,,Bjerke,59.933872,10.821147,Entire home/apt,2050,1,4,2022-07-25,1.07,1,287,4,
636633958989881112,"Stor, klassisk leilighet. Rolig og sentralt område",81301521,Cecilie Victoria,,St. Hanshaugen,59.92084,10.73996,Entire home/apt,2800,2,2,2022-07-28,0.97,1,170,2,
636661130965698767,Trivelig leilighet med balkong,159939588,Jørdi,,Alna,59.91367,10.82055,Entire home/apt,1000,14,2,2022-07-31,0.76,1,0,2,
636717312976252246,Beautiful city apartment with amazing view!,35685961,Cal,,Gamle Oslo,59.913883,10.770492,Entire home/apt,2500,2,2,2022-07-31,0.69,1,69,2,
636743735326420871,Lovely 1 bedroom cosy place in Majostuen,61218613,Sara,,Frogner,59.92758,10.71182,Private room,520,1,14,2022-07-31,4.00,1,47,14,
636822953647400418,"Fin leilighet, god beliggenhet på Frogner",8773194,Ingun,,Frogner,59.919288635253906,10.703972816467285,Entire home/apt,1229,3,11,2022-09-10,4.02,1,361,11,
636830316197422455,Nydelig leilighet midt i Oslo.,22164100,Jørgen,,Gamle Oslo,59.9105994,10.7776433,Entire home/apt,1200,3,6,2022-09-19,1.94,1,176,6,
636877111340988160,"Modern villa, central, lovely outdoor area",47604682,Sindre,,Nordstrand,59.870708,10.805432,Entire home/apt,2200,7,0,,,1,0,0,
636954008638599315,Cozy Central room/flat in Sinsen,16392367,Alexandra,,Grünerløkka,59.932228,10.783566,Private room,850,1,13,2022-09-18,3.42,1,89,13,
636991859777784570,Nydelig leilighet i rolig gate på St. Haugen,215368837,Lina Marie,,St. Hanshaugen,59.925394042244626,10.73690789970658,Entire home/apt,2500,1,0,,,1,358,0,
637001301708827946,Flott leilighet på Tjuvholmen,136601222,Jakob,,Frogner,59.90799,10.722283,Entire home/apt,1450,4,2,2022-08-08,1.02,1,0,2,
637330410926694449,"Leilighet med balkong, to soverom og garasjeplass",24631197,Håkon,,Sagene,59.94282698175696,10.76367083153134,Entire home/apt,2600,5,0,,,1,365,0,
637332167423616243,Spacious apartment in central Oslo with balcony,258380824,Patrick,,Frogner,59.91568,10.71649,Entire home/apt,2800,5,0,,,1,9,0,
637361088266880138,Charming and functional home in frogner.,461464948,Eva,,Frogner,59.92178,10.70129,Entire home/apt,1150,14,0,,,1,189,0,
637401517894705741,"Charming,  bright and quiet room in Grunerløkka",7579507,Yifan,,Grünerløkka,59.92713,10.76452,Private room,790,2,1,2022-09-21,1,1,5,1,
637441626825458273,"Luxury appartment by the sea, downtown, Tjuvholmen",370866135,Alexander,,Frogner,59.90688,10.72016,Entire home/apt,5250,1,1,2022-08-11,0.67,1,8,1,
637449925116627182,Elegant and spacious apartment in Grünerløkka,18978262,Jakob,,Grünerløkka,59.92314,10.77212,Entire home/apt,1757,2,14,2022-09-16,5.45,1,330,14,
637472280720738463,Spacious 51m2 flat near the river in central Oslo,76419499,Tyler,,Sagene,59.934883,10.762382,Entire home/apt,1280,3,13,2022-09-02,3.48,1,0,13,
637512727839632387,Sentral og koselig 2-roms i grønne omgivelser,134731690,Julie,,Grünerløkka,59.92916,10.76901,Entire home/apt,2500,3,1,2022-08-01,0.55,1,362,1,
637538528210273811,"Moderne,lys & sentral leil m/frodig bakgård",49678585,Rebekka,,Frogner,59.925652,10.719977,Entire home/apt,2280,1,2,2022-08-21,0.63,2,5,2,
637577766259048334,Barnevennlig leilighet med gratis parkering,175495114,Maren,,Grünerløkka,59.930832,10.78766,Entire home/apt,1714,3,1,2022-07-22,0.46,1,71,1,
637606538517238919,Moderne leilighet med balkong,16575098,Aurora Mølmann,,Gamle Oslo,59.913364,10.775865,Entire home/apt,1357,3,13,2022-09-19,3.36,1,6,13,
637612388810762200,Modern and spacious apartment in Oslo,263397967,Robert,,Gamle Oslo,59.90748,10.78502,Entire home/apt,1100,4,3,2022-09-02,0.92,2,29,3,
637620948700757762,Nydelig selveierleilighet med balkong og peis,38941028,Hanne Beth,,Grünerløkka,59.92186,10.79151,Entire home/apt,1700,2,5,2022-07-31,1.50,1,0,5,
637626657246991226,Hus på ekebergsletta til leie under norway cup,15166708,Ingrid,,Nordstrand,59.896675,10.782203,Entire home/apt,4000,4,0,,,1,0,0,
637627850302490889,"Nydelig leilighet m. balkong, 10 min fra sentrum",198775031,Villads,,Gamle Oslo,59.90904010734022,10.766268368381457,Entire home/apt,1995,4,2,2022-07-29,0.91,1,266,2,
637673437659982343,Cosy one bedroom apartment in the heart of Oslo,84624854,Irina,,Sentrum,59.91856,10.73766,Entire home/apt,1543,2,13,2022-09-05,3.98,1,40,13,
637689540197261513,Pen og moderne leilighet i rolig og skjermet boret,170354924,Sara,,Alna,59.946262,10.895473,Entire home/apt,1200,6,1,2022-08-06,0.60,1,17,1,
637691987146380452,Sentral leilighet med 12kvm terrasse,88652614,Paal,,Grünerløkka,59.926922,10.770891,Entire home/apt,1357,2,4,2022-09-18,1.22,1,40,4,
637885865548513219,"Lys toroms på Majorstua, svært sentralt!",54101515,Frida,,Frogner,59.92873,10.723181,Entire home/apt,1000,1,2,2022-09-18,0.57,1,22,2,
638039579990607816,Private room in apartment in Grünerløkka (b),104216851,Geoff,,Grünerløkka,59.92107,10.76709,Private room,914,1,6,2022-09-05,1.96,2,2,6,
638104851410672913,Innbydende 3 roms leilighet - sentralt på Bislett,357058086,Roger,,St. Hanshaugen,59.92326,10.73455,Entire home/apt,1812,1,14,2022-08-08,3.89,2,0,14,
638120646132603829,Central and practic apartment in Gamlebyen,17656230,Simen Andreas,,Gamle Oslo,59.903313,10.772991,Entire home/apt,1300,6,2,2022-08-28,1.22,1,4,2,
638402023128443628,Optimal plassert leilighet midt i Oslo sentrum.,21203817,Lene Grytdal,,Sentrum,59.91225,10.74305,Entire home/apt,1500,2,9,2022-09-17,2.97,1,344,9,
638588437078262168,Romslig rom i ny oppusset leilighet 2022 sentralt,457819338,Okba,,Sagene,59.93327,10.75137,Private room,729,3,18,2022-09-21,5.19,1,147,18,
638703855134744881,Louise leilighet,461798601,Angelo,,Gamle Oslo,59.91553,10.76651,Entire home/apt,1350,1,0,,,1,336,0,
638792275699033658,Luxurious apartment in a cozy area in city centre,6044616,Liv,,Frogner,59.91763,10.70824,Entire home/apt,2000,3,3,2022-08-21,0.93,1,274,3,
638842625678597601,Sentral og sjarmerende leilighet med balkong,247067395,Michelle,,Sagene,59.93308678711469,10.759640288554113,Entire home/apt,1000,2,1,2022-08-07,0.61,1,299,1,
638859912024214989,Sentral og fin leilighet på Majorstuen,377485150,Adrian,,Frogner,59.92470385065031,10.720261864231981,Entire home/apt,2000,1,1,2022-07-18,0.43,1,265,1,
638890950050834551,Nydelig toppleilighet med 8 kvm balkong,119963231,Malene,,Bjerke,59.95079,10.82329,Entire home/apt,1090,2,6,2022-08-21,2.00,1,0,6,
638913829923753775,"Fin, sentral 1BR leilighet med gratis parkering",142193537,Magnus,,Grünerløkka,59.925784040079726,10.768027925998775,Entire home/apt,907,3,4,2022-09-11,1.56,1,25,4,
638949817346665723,Amazing apartment with parking and sunny garden,314084036,Jan,,Frogner,59.91719,10.69719,Entire home/apt,1646,2,15,2022-09-03,4.02,9,21,15,
639030510155438569,Nydelig sentral leilighet i hjertet av Grünerløkka,34100078,Serilinn,,Grünerløkka,59.923721,10.759442,Entire home/apt,800,5,7,2022-09-02,1.94,1,337,7,
639040544172589835,5-room apartment with sunny balcony at Majorstuen,31768677,Heidi,,Frogner,59.933308,10.719211,Entire home/apt,1800,6,3,2022-08-06,1.45,1,29,3,
639045611929508027,Spacious apartment with a terrace and a balcony,30232841,Sonja,,Sagene,59.942692,10.777725,Entire home/apt,1495,2,18,2022-09-18,4.82,1,148,18,
639080401247549539,Bright & modern loft in Løkka with balcony,12445360,Christoffer,,Grünerløkka,59.926964,10.75677,Entire home/apt,1000,7,3,2022-09-11,1.45,1,0,3,
639094193379076344,Koselig leilighet på idylliske Adamstuen,69205456,Rita,,St. Hanshaugen,59.93244,10.73374,Entire home/apt,643,30,1,2022-08-08,0.63,1,23,1,
639108254165059038,Lovely and cozy apartment in Grünerløkka Oslo,343284537,Samuel,,Gamle Oslo,59.91691,10.76278,Entire home/apt,1850,1,0,,,1,344,0,
639108411666650914,Central loft style apartment with sunny terrace,3282072,Linnea,,Frogner,59.93175,10.72219,Entire home/apt,2500,2,2,2022-07-02,0.65,1,289,2,
639113820049691933,Nice central apartment with parking,169923370,Sigrid,,Frogner,59.931229,10.711077,Entire home/apt,1857,2,6,2022-09-23,1.71,1,33,6,
639144435875164151,Sentrumsnær trehusidyll,43808522,Sigurd,,Gamle Oslo,59.907303,10.791969,Entire home/apt,2900,3,3,2022-07-31,1.38,1,0,3,
639250569661541674,Flott leilighet sentralt i Oslo med balkong!,136350116,Anine,,Sagene,59.934406,10.760513,Entire home/apt,1100,3,6,2022-09-20,1.70,1,46,6,
639563933906398553,Mini house with spectacular view on Oslo,3053559,Nora Thorp,,Nordstrand,59.90067123629913,10.797063631960274,Entire home/apt,1551,2,20,2022-09-18,7.14,1,334,20,
639649362512303515,City center Oslo-Lsg-4bedrooms 2WC-110 mt Apt,20437055,Mauri,,St. Hanshaugen,59.92552,10.73463,Entire home/apt,2740,2,4,2022-08-30,1.43,19,363,4,
639666196208153341,High standard apartment with parking,455596005,Louisa,,Østensjø,59.90283,10.82415,Entire home/apt,2000,3,4,2022-08-09,1.69,1,0,4,
639779456878625390,"Super central apartment, newly renovated",16611933,Tony,,Gamle Oslo,59.91299,10.76151,Entire home/apt,2500,5,0,,,2,293,0,
639800247171286495,Trendy rooftop apartment at Grünerløkka,462063105,Fredrik,,Grünerløkka,59.91773,10.76856,Entire home/apt,1600,2,11,2022-09-11,3.14,1,0,11,
639875911974796906,Nydelig leilighet i Oslo’s hyggeligste strøk,412742936,Mari,,St. Hanshaugen,59.9242,10.73844,Entire home/apt,2000,7,0,,,1,82,0,
640167949485956023,Meget attraktiv og sentral leilighet med parkering,214664291,Fredrik,,Grünerløkka,59.9246482,10.7804238,Entire home/apt,1200,2,6,2022-08-01,2.00,1,0,6,
640194478771316417,Nydelig selveierleilighet i gamle Oslo,181488670,Rebekka,,Gamle Oslo,59.9025779,10.7727147,Entire home/apt,1250,4,0,,,1,23,0,
640238838775277766,Urban and super nice apartment @Grünerløkka,278109886,Siw,,Grünerløkka,59.9289,10.76469,Entire home/apt,1000,2,7,2022-09-20,3.23,1,293,7,
640261864465015931,Koselig leilighet på Sagene,67965531,Marie,,Sagene,59.93648,10.75744,Entire home/apt,1400,3,2,2022-07-12,0.74,1,67,2,
640274504284711400,Lovely 1-bedrom unit with patio on the top floor,9320085,Yngve,,Gamle Oslo,59.90504,10.7865,Entire home/apt,1900,2,1,2022-06-12,0.29,1,53,1,
640278632521645143,Stylish condo in best part of Frogner.,96996446,Sune,,Frogner,59.92025,10.72049,Entire home/apt,2268,2,20,2022-09-23,5.61,1,90,20,
640283676886054206,"Fin leilighet på Grünerløkka, veldig sentralt!",85495814,Bai Noah,,Grünerløkka,59.92895595041353,10.770651027560234,Entire home/apt,1750,7,0,,,1,90,0,
640443166158658511,"Private room/sunroom/yard, common kitchen/bathroom",458910357,Camilla Hansen,,Østensjø,59.86821874375175,10.834148658248022,Private room,960,3,0,,,5,358,0,
640444164494085727,"Privat rom, felles kjøkken & bad, 2-3 min til buss",458910357,Camilla Hansen,,Østensjø,59.86921,10.83366,Private room,529,1,9,2022-09-04,2.55,5,37,9,
640465431752841621,"A modern, large apartment with full equipment",459942606,Dawid,,Bjerke,59.94397,10.84332,Entire home/apt,3000,1,1,2022-06-18,0.30,1,141,1,
640485173865857641,Frogner leilighet - midt i smørøyet!,36951933,Nicholas,,Frogner,59.91977,10.70642,Entire home/apt,2100,5,1,2022-07-23,0.47,1,0,1,
640514867795077861,Unik designerleilighet med balkong og parkering,30890471,Sondre,,Gamle Oslo,59.91725479999999,10.7926163,Entire home/apt,1690,3,4,2022-09-18,1.58,1,3,4,
640514961590569726,Spacious 1 bed | Balcony | Parking | Sentral Oslo,412719280,Sebastian,,Frogner,59.91172411967678,10.713047906756401,Entire home/apt,2500,2,1,2022-08-31,1,1,365,1,
640546386044139214,"Super central apartment, newly renovated",462242048,Malin,,Gamle Oslo,59.91396599999999,10.7619075,Entire home/apt,2300,2,4,2022-09-05,1.13,1,326,4,
640569683591659542,"Modern villa with sea view, 3km from city center",46145854,Christophe,,Nordstrand,59.87495,10.76015,Entire home/apt,1754,1,6,2022-07-21,2.28,1,39,6,
640622281941836318,Comfortable house with garden and large deck,53136633,David,,Søndre Nordstrand,59.83596738144789,10.83014477044344,Entire home/apt,2300,2,2,2022-09-11,1.07,1,232,2,
640972257741999443,"Fin og sentral leilighet med balkong, Helsfyr",86073359,Sindre,,Gamle Oslo,59.9177163,10.7963743,Entire home/apt,1286,1,0,,,1,266,0,
641057712204943053,Sentral og nydelig leilighet,154597891,Magnus,,Frogner,59.92795,10.72364,Entire home/apt,1200,2,13,2022-08-31,3.94,1,22,13,
641242205748875281,The historical Posthallen in the heart of Oslo,462395695,Alexandra Emilie,,Sentrum,59.90997817165786,10.746288858354092,Entire home/apt,1871,2,2,2022-09-04,2,1,1,2,
641258467385826335,"Leilighet med solrik balkong, utsikt og garasje",131904835,Tryggve,,Ullern,59.93773,10.63848,Entire home/apt,1300,3,6,2022-09-06,2.95,1,88,6,
641356750390197259,Botanisk leilighet nær sentrum,462424738,Kevin,,Grünerløkka,59.91556519999999,10.771057,Entire home/apt,1300,2,6,2022-08-14,1.98,1,6,6,
641627972238622655,"4-Bedroom Villa with Pool, garden & lots of space",16518796,Chris,,Nordstrand,59.86179909597457,10.807312769311505,Entire home/apt,3800,4,1,2022-07-23,0.47,1,365,1,
641634792853148430,Two-bedroom flat with mini kitchen,374009,Jan,,Gamle Oslo,59.9102658,10.7643121,Entire home/apt,1990,1,0,,,6,305,0,
641878504416255208,Charming apartment in the heart of old town,45798816,Miroslav,,Gamle Oslo,59.902568600217464,10.772824622690678,Entire home/apt,2000,2,7,2022-08-24,2.41,1,178,7,
641898313934887497,Modern apartment with balcony,140955449,Jon-Henrik,,Grünerløkka,59.91869,10.78743,Entire home/apt,999,5,1,2022-08-07,0.61,1,215,1,
642012240500042738,Hybelleilighet på Kolbotn - 12 min til Oslo,462559698,Susanne,,Søndre Nordstrand,59.8159492,10.8028421,Entire home/apt,1000,1,17,2022-07-26,4.86,1,236,17,
642402766022786387,Lovely central 2 bedroom 76m2 apartment,462630778,Andreas,,St. Hanshaugen,59.92801,10.7326,Entire home/apt,1600,3,3,2022-08-05,1.07,1,54,3,
642405005141852456,Cozy flat in the cultural epicenter of Oslo,462631498,Marie Elena,,Grünerløkka,59.920289856077005,10.752088425231141,Entire home/apt,1600,2,5,2022-09-18,3.95,1,1,5,
642444394942572030,Central Bed & Breakfast,464534765,Mandy M,,Grünerløkka,59.919681438111326,10.755600271836503,Private room,1010,1,29,2022-09-10,9.26,1,78,29,
642528940166869923,"Central and peaceful location in Oslo west.

.",17138940,Ingve,,Frogner,59.9165502,10.7198147,Private room,650,2,4,2022-07-02,1.12,1,0,4,
642535030570449593,Hele leilighet i sentrum,245526442,Jone,,St. Hanshaugen,59.91817,10.7476,Entire home/apt,1107,4,2,2022-09-04,0.87,1,267,2,
642547134340012944,Stor leilighet med fantastisk utsikt - Nær Strand,441291199,Oscar,,Ullern,59.91411289999999,10.6481345,Entire home/apt,3999,2,2,2022-08-22,0.81,1,0,2,
642548013920120943,"City center 1 bedroom, frigo and small kitchen",20437055,Mauri,,St. Hanshaugen,59.92548,10.73937,Private room,1500,1,5,2022-09-03,1.44,19,365,5,
642561142490476930,FROGNER: Flott 3-roms med solrik balkong og heis,332688,Petter,,Frogner,59.92142749999999,10.7065532,Entire home/apt,3500,7,0,,,1,0,0,
642570639203329067,Luksuriøs leilighet med 4 balkonger.,17248645,Mads,,Grünerløkka,59.927897708410256,10.795167423784733,Entire home/apt,12500,1,0,,,1,110,0,
642639729793936942,Koselig hybel på Ensjø i Oslo,89557030,Marianne,,Grünerløkka,59.91978,10.79127,Entire home/apt,894,2,38,2022-09-23,10.56,2,145,38,
642648513178751532,"Loft-style apartment in Majorstuen, Oslo",434791588,Alette,,Frogner,59.92734,10.71335,Entire home/apt,1200,3,12,2022-08-27,3.43,1,24,12,
642650786044365774,"Attractive 4-room flat+sunny, west-facing balcony",150678512,Vladimír,,Bjerke,59.9366727446205,10.823417832216128,Entire home/apt,950,1,0,,,1,54,0,
642689081527327711,Flott tomannsbolig med hage og privat parkering.,39229202,Tommy,,Nordstrand,59.85747,10.80918,Entire home/apt,1800,4,1,2022-07-26,0.49,1,342,1,
642699577445239994,Very central summer home close to sights & nature,80420620,Mohammad,,Sagene,59.94356,10.77858,Entire home/apt,736,5,1,2022-07-12,0.40,1,0,1,
642700146537448239,Spacious 2-bedroom apartment,261124071,Soria,,Ullern,59.91894242332883,10.686518177390099,Entire home/apt,1650,1,3,2022-07-26,1.29,1,0,3,
642735376834124165,Lovely 2-bedroom condo with patio,380881712,Amina,,Sagene,59.93323435789989,10.761472847128577,Private room,400,30,0,,,1,235,0,
642739060235569743,Moderne rekkehus ti minutter  fra sentum - utsikt!,120524034,Lars,,Nordstrand,59.8872,10.77422,Entire home/apt,3000,3,0,,,1,0,0,
642780608555149319,Nydelig leilighet med parkeringsplass og stor hage,43566682,Erlend,,Bjerke,59.93736985263944,10.797249310508581,Entire home/apt,2000,5,0,,,1,90,0,
642812767167656350,Nice apartment in quiet area close to centrum,33744941,Kristian,,Sagene,59.935,10.77175,Entire home/apt,1496,3,4,2022-07-28,1.32,1,266,4,
643117108031750086,Trivelig leilighet på Ullern. Kort vei til sentrum,462806405,Jostein,,Ullern,59.919109074095466,10.644621186365086,Entire home/apt,750,2,9,2022-08-29,4.74,1,0,9,
643198176761278284,"Kjempekoselig studio nær skog, strand og t-bane",59506612,Emilie,,Nordre Aker,59.9641,10.73755,Entire home/apt,700,30,2,2022-06-30,0.60,1,0,2,
643211910805704079,Relaxing duplex in the heart of Oslo,192024763,Andreas Danielsen,,Sentrum,59.90986960000001,10.7468723,Entire home/apt,2855,1,8,2022-09-19,2.38,1,365,8,
643240746310770871,"Sentral leilighet: stor balkong, grønne omgivelser",10693801,Nora Folkestad,,Sagene,59.94281,10.76514,Entire home/apt,1050,5,1,2022-07-02,0.35,1,0,1,
643250250581856720,Modern apartment with balcony & beautiful backyard,51071196,Ranveig,,Sagene,59.939147,10.7564682,Entire home/apt,2000,2,0,,,1,4,0,
643308142688472500,Barnevennlig rekkehus med kort avstand til Oslo,51979700,John,,Ullern,59.94013,10.61589,Entire home/apt,1350,7,0,,,1,222,0,
643312774098094308,Nydelig selveierleilighet med grillområde,179331738,Frida,,Grünerløkka,59.93193,10.79645,Entire home/apt,1175,1,3,2022-06-19,0.84,1,0,3,
643337940693603708,Modern & cosy apartment centrally in Oslo,460250668,Renate,,Grünerløkka,59.93112,10.79745,Entire home/apt,1950,2,5,2022-09-04,1.65,1,171,5,
643347191048001650,Leilighet med balkong sentralt på Frogner,385814688,Hannah,,Frogner,59.91737,10.71088,Entire home/apt,1050,5,4,2022-09-12,1.90,1,0,4,
643356480977704152,Villa Blanca-  hybel at Bygdoy share pool,114760540,Indah,,Frogner,59.90416,10.67675,Entire home/apt,2300,2,0,,,1,358,0,
643358697252610284,Koselig annex i en frodig hage midt i Oslo,32078869,Arna,,Sagene,59.93431,10.76278,Entire home/apt,1300,30,15,2022-08-02,4.37,1,365,15,
643430612580063549,Nordisk minimalisme på urbane Tøyen,84329264,Amber Ingelin,,Gamle Oslo,59.91506,10.77384,Entire home/apt,1499,2,6,2022-08-15,2.34,1,119,6,
643460726198060620,Family friendly appartment with nice patio,445101282,Kristian,,Ullern,59.91824,10.64275,Entire home/apt,1350,2,8,2022-08-22,2.42,1,50,8,
643493400460056514,"Bright, stylish attic apartment with balcony",184051035,Jacob,,St. Hanshaugen,59.92971,10.73444,Entire home/apt,2800,4,0,,,1,115,0,
643498419740601025,2-roms leilighet leies ut. Perfekt beliggenhet!,93730656,Igor,,Frogner,59.92023705097979,10.712583884596825,Entire home/apt,1400,6,5,2022-09-10,1.72,1,323,5,
643513671774714261,Pen og nyoppusset leilighet. 45m2 med 1 soverom.,140221564,Øyvind,,Alna,59.93847759999999,10.9246083,Entire home/apt,650,2,6,2022-07-26,1.84,1,55,6,
643813463095791272,"2-bedroom apartment with hot tub, big balcony",19092721,Joanna,,Gamle Oslo,59.91137392390212,10.770205681496295,Private room,1800,1,0,,,2,364,0,
643867666047494951,Moderne leilighet med balkong v/ Botanisk Hage,172287162,Liva Adele,,Grünerløkka,59.92206,10.77212,Entire home/apt,1500,1,1,2022-06-12,0.29,1,0,1,
643906229609542721,Sjarmerende og fin leilighet med balkong!,177307500,Ole,,St. Hanshaugen,59.93170694931878,10.723640733984256,Entire home/apt,1250,60,0,,,1,358,0,
644015495880109377,Spacious bedroom in a beautiful 160 sqm apartment,36113323,Sigbjørn,,Frogner,59.91199,10.70939,Private room,1200,1,2,2022-09-11,0.65,1,0,2,
644036865953266795,"Nyoppusset leilighet med liten balkong, rolig gate",462916301,Hanan,,Sagene,59.93644,10.77536,Entire home/apt,1246,6,1,2022-08-15,0.73,2,281,1,
644061795859170984,Home away from home,23649948,Martin,,Gamle Oslo,59.9133,10.76834,Entire home/apt,1314,2,9,2022-09-18,2.84,1,70,9,
644075622945331597,Cozy room in shared apartment with street parking,463049400,Adeel,,Marka,59.93658,10.89581,Private room,1029,1,1,2022-06-14,0.29,1,364,1,
644123634896193796,Lovely 1-bedroom condo in Grünerløkka,449457083,Malene,,Grünerløkka,59.92316,10.77541,Entire home/apt,1375,2,2,2022-07-28,0.97,1,9,2,
644129181503984427,Nydelig toppleilighet midt på Majorstuen,142080527,Ørjan Benjamin,,Frogner,59.92567,10.72087,Private room,1590,1,10,2022-09-18,3.53,1,361,10,
644148275632985647,Modern and charming house in central Oslo,81267435,Mari,,Nordre Aker,59.95093,10.75764,Entire home/apt,2900,3,1,2022-06-24,0.32,1,0,1,
644155021815644203,Oslo apartment with amazing view,81393345,Kathrine,,Alna,59.91537,10.83755,Entire home/apt,989,3,6,2022-08-15,1.84,1,5,6,
644172808750397937,Sjarmerende leilighet sentralt i Oslo,2709778,Hannah,,Gamle Oslo,59.90888,10.77374,Entire home/apt,1090,2,6,2022-07-30,1.98,1,32,6,
644181217077349910,Penthouse apartment with private rooftop terrace,47326766,Hans Petter,,Frogner,59.923420120609485,10.730190575122833,Entire home/apt,1200,2,6,2022-07-28,1.73,1,0,6,
644213886783520822,"Solrik, koselig, sentral familieleilighet med hage",123240610,Ingrid,,Nordre Aker,59.94395,10.73544,Entire home/apt,1800,4,3,2022-08-05,1.43,1,0,3,
644218600674509473,Cosy Apartment for rent per day,154290410,Nikita,,Grünerløkka,59.931478461139605,10.791025828784935,Entire home/apt,943,1,0,,,1,89,0,
